rera_office_number,company_name_en,company_name_ar,trade_licence,status,registration_date,expiry_date,address,phone_office,email_office,website,specialisation_tags,land_specialist_flag,source_url,retrieved_date,pdpl_compliance_note
49793,SILVER HAWKS REAL ESTATE L.L.C,,,,,,"Office -, Building -, Business Bay, -, Dubai, PO Box -",+971501161434,,https://www.propertyfinder.ae/en/broker/silver-hawks-real-estate-l-l-c-12939,total_properties:3,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
49823,Apex Homes DXB,,,,,,"Office 2105-2106, Building The One Tower, Al Barsha, Al Barsha, Dubai,",+971585779711,mlg@apexhomesrealestate.com,https://www.propertyfinder.ae/en/broker/apex-homes-real-estate-l-l-c-11102,"commercial_listings:17,total_properties:548",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
49834,SARY SA PROPERTIES L.L.C,,,,,,"Office 0, Building 0, Business Bay, 0, Dubai, PO Box 0",+971507859204,saryana.antonio@saryproperties.com,https://www.propertyfinder.ae/en/broker/sary-sa-properties-l-l-c-12307,total_properties:2,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
49846,MZ CAPITAL REAL ESTATE L.L.C,,,,,,"Office 1, Building ,, Business Bay, marasi drive, Dubai, PO Box 00",+971585990935,maha@mzcapitalgroup.com,https://www.propertyfinder.ae/en/broker/mz-capital-real-estate-l-l-c-11245,total_properties:4,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
49851,OREX LAND REAL ESTATE L.L.C,,,,,,"Office Office 1403, Building Boulevard Plaza Tower 1, Downtown Dubai, 14 floor, Dubai, PO Box .",+971525603913,,https://www.propertyfinder.ae/en/broker/orex-land-real-estate-l-l-c-v2-180441,"land,total_properties:4",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
49852,FANO PROPERTIES L.L.C,,,,,,"Office 3404, Building Churchill Tower 1 Commercial, Business Bay, Business Bay, Dubai,",+971525719164,info@fanoproperties.com,https://www.propertyfinder.ae/en/broker/fano-properties-l-l-c-v2-12901,"commercial_listings:8,total_properties:30",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
49858,A I M CAPITAL REAL ESTATE L.L.C,,,,,,"Office ........., Building .........., Bur Dubai, ------, Dubai, PO Box ........",+971547552356,info@aimcapitalrealestate.com,https://www.propertyfinder.ae/en/broker/a-i-m-capital-real-estate-l-l-c-11490,total_properties:282,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
49863,Sam Homes,,,,,,"Office 3108, Building Single business tower, Business Bay, BB, Dubai,",+971508066099,samir@samhomesproperties.com,https://www.propertyfinder.ae/en/broker/sam-homes-4834,"commercial_listings:1,total_properties:28",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
49865,HOUSE OF ORANGE REAL ESTATE L.L.C,,,,,,"Office office 1402, Building The binary tower, Business Bay, ., Dubai, PO Box .",+971568955241,info@vastgoed-in-dubai.nl,https://www.propertyfinder.ae/en/broker/house-of-orange-real-estate-l-l-c-12506,total_properties:13,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
49867,A K D REAL ESTATE L.L.C,,,,,,"Office Offices 8&9, Building 12th Floor, Citibank Building, Dhanguard Business center, Dubai Healthcare City, -, Dubai, PO Box -",+971506578780,admin@akdrealestate.ae,https://www.propertyfinder.ae/en/broker/a-k-d-real-estate-l-l-c-12741,total_properties:54,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
49888,Kroft,,,,,,"Office 602, Building One by Omniyat, Business Bay, ., Dubai, PO Box 0000",+971585984408,sandeep.gururaj@kroft.ae,https://www.propertyfinder.ae/en/broker/kroft-11374,"commercial_listings:1,total_properties:71",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
49895,MOBERA LIVING REAL ESTATE L.L.C,,,,,,"Office 0, Building 0, Business Bay, 0, Dubai, PO Box 0",+971557786313,aziz@mobera.ae,https://www.propertyfinder.ae/en/broker/mobera-living-real-estate-l-l-c-12166,"commercial_listings:1,total_properties:93",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
49904,TRIVISION REAL ESTATE,,,,,,"Office Office No.105,106, Building WHITE SWAN BLDG, Trade Centre, Sheikh Zayed Road, Dubai,",+971566269262,info@trivision.ae,https://www.propertyfinder.ae/en/broker/trivision-real-estate-11519,"commercial_listings:40,total_properties:490",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
49908,TOPAZ WORLD REAL ESTATE BROKER L.L.C,,,,,,"Office 807, Building Mazaya Business Avenue, Jumeirah Lake Towers, BB1, Dubai, PO Box 00000",+971528888165,aditya@topazworldgroup.com,https://www.propertyfinder.ae/en/broker/topaz-world-real-estate-broker-l-l-c-12437,"commercial_listings:3,total_properties:82",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
49909,ESTADEEM REAL ESTATE L.L.C,,,,,,"Office 901, Building ., Business Bay, ., Dubai, PO Box .",+971521393843,alifiyah@estadeem.com,https://www.propertyfinder.ae/en/broker/estadeem-real-estate-l-l-c-11438,total_properties:19,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
49926,Signature Unit Real Estate,,,,,,"Office 04, Building Riva investment building, Business Bay, ., Dubai, PO Box .",+971509807601,,https://www.propertyfinder.ae/en/broker/signature-unit-real-estate-11146,"commercial_listings:1,total_properties:222",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
49941,REE LAND REAL ESTATE L.L.C S.O.C,,,,,,"Office 801, Building Centurion Star Tower A, Deira, Port Saeed, Dubai, PO Box -",+971585674444,,https://www.propertyfinder.ae/en/broker/ree-land-real-estate-l-l-c-s-o-c-v2-13207,"land,commercial_listings:1,total_properties:9",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
49967,JUDHUR ALBAIT REAL ESTATE L.L.C,,,,,,"Office 2, Building Rasis Busincess Center, Al Barsha, Al Barsha, Dubai, PO Box 0000",+971564679369,info@judhuralbait.com,https://www.propertyfinder.ae/en/broker/judhur-albait-real-estate-l-l-c-12227,"commercial_listings:17,total_properties:70",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
49989,HA HERITAGE L.L.C,,,,,,"Office ........., Building .........., Business Bay, ------, Dubai, PO Box ........",+971525361103,omar.mokrane@ha-heritage.com,https://www.propertyfinder.ae/en/broker/ha-heritage-l-l-c-12173,total_properties:3,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
49992,LUXENOVA REAL ESTATE L.L.C,,,,,,"Office ,, Building ,, Business Bay, ,, Dubai, PO Box 00",+971567108483,info@luxenova.ae,https://www.propertyfinder.ae/en/broker/luxenova-real-estate-l-l-c-11440,total_properties:1,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
49995,DERRICK SIGNATURE PROPERTIES L.L.C,,,,,,"Office ., Building ., Downtown Dubai, ., Dubai, PO Box .",+971509253949,,https://www.propertyfinder.ae/en/broker/derrick-signature-properties-l-l-c-12214,total_properties:39,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
5,Ideal Homes Real Estate Brokers,,,,,,"Office 211, Building Al Barsha Business Centre, Al Barsha, na, Dubai, PO Box na",+97143713308,nadeem@idealhomes.ae,https://www.propertyfinder.ae/en/broker/ideal-homes-real-estate-brokers-3199,"commercial_listings:12,total_properties:28",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
50004,NESTAWAY PROPTECH MENA REAL ESTATE L.L.C,,,,,,"Office Unit 2002, Building Aspect Tower, Business Bay, ------, Dubai, PO Box ........",+971563215495,arpit@nestr.ae,https://www.propertyfinder.ae/en/broker/nestaway-proptech-mena-real-estate-l-l-c-11289,"commercial_listings:1,total_properties:69",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
50005,ASAS VIEW REAL ESTATE L.L.C,,,,,,"Office ., Building ., Deira, ., Dubai, PO Box .",+971558787863,,https://www.propertyfinder.ae/en/broker/asas-view-real-estate-l-l-c-v2-13165,"commercial_listings:2,total_properties:30",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
50031,BLUEFIN REAL ESTATE L.L.C,,,,,,"Office C1604, Building Ontario Tower, Business Bay, ,,, Dubai, PO Box 0",+971507084791,,https://www.propertyfinder.ae/en/broker/bluefin-real-estate-l-l-c-11395,"commercial_listings:21,total_properties:103",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
50033,SUNCITY OASIS REAL ESTATE L.L.C,,,,,,"Office Office: 2308, Building BayView Tower, Business Bay, ------, Dubai, PO Box ........",+971581403113,info@suncityoasis.com,https://www.propertyfinder.ae/en/broker/suncity-oasis-real-estate-l-l-c-12118,total_properties:12,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
50065,Bloomspace Realty LLC,,,,,,"Office 1, Building KML Building, Al Quoz, Al Meydan Rd, Dubai, PO Box 000",+971586919149,,https://www.propertyfinder.ae/en/broker/bloomspace-realty-llc-11116,total_properties:21,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
50108,IUBA REAL ESTATE L.L.C S.O.C,,,,,,"Office 1914, Building The Binary by Omniyat, Business Bay, ., Dubai, PO Box .",+971569810928,admin@iuba.ae,https://www.propertyfinder.ae/en/broker/iuba-real-estate-l-l-c-s-o-c-12676,total_properties:15,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
50110,YAFI CAPITAL REAL ESTATE L.L.C S.O.C,,,,,,"Office 11-19, Building The Opus By Omniyath, Business Bay, -, Dubai, PO Box -",+971545350302,,https://www.propertyfinder.ae/en/broker/yafi-capital-real-estate-l-l-c-s-o-c-11176,"commercial_listings:4,total_properties:47",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
50118,LEX ESTATES REAL ESTATE BROKER L.L.C S.O.C,,,,,,"Office 5-225, Building Gold and Diamond Park, Al Quoz, ,, Dubai, PO Box ,",+971588705351,office@lexestates.ae,https://www.propertyfinder.ae/en/broker/lex-estates-real-estate-broker-l-l-c-s-o-c-12131,"commercial_listings:6,total_properties:11",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
50126,TOSIC REAL ESTATE L.L.C S.O.C,,,,,,"Office ........., Building .........., Bur Dubai, ------, Dubai, PO Box ........",+971524138689,ceca@tosicrealestate.com,https://www.propertyfinder.ae/en/broker/tosic-real-estate-l-l-c-s-o-c-11291,"commercial_listings:1,total_properties:21",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
50129,RPRE REALTY L.L.C,,,,,,"Office 26-31, Building Central Park Towers, DIFC, 0, Dubai, PO Box 0",+971501436904,daniel.bowers@rosemont.partners,https://www.propertyfinder.ae/en/broker/rpre-realty-l-l-c-12505,total_properties:1,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
50140,Investway Real Estate L.L.C,,,,,,"Office 2, Building 1, Al Garhoud, 3, Dubai, PO Box 0",+971507783659,info@investway.ae,https://www.propertyfinder.ae/en/broker/investway-real-estate-l-l-c-11346,total_properties:6,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
50165,SUITEABLE LIVING PROPERTIES L.L.C,,,,,,"Office 205, Building Al Meri tower, Al Barsha, Tecom, Dubai,",+971559814259,living@suiteable.ae,https://www.propertyfinder.ae/en/broker/suiteable-living-properties-l-l-c-11535,total_properties:36,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
50175,PRIMERO REAL ESTATE L.L.C,,,,,,"Office 75 , 4th Floor, Building Al Rasis Business Centre Building, Al Barsha, Business bay, Dubai, PO Box 0000",+971588857021,,https://www.propertyfinder.ae/en/broker/primero-real-estate-l-l-c-12171,total_properties:17,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
50180,EVOKE,,,,,,"Office 1901, Building Boulevard Plaza Tower 1, Downtown Dubai, Burj Khalifa, Dubai, PO Box 00000",+971585881395,liam.dawett@evokeluxuryliving.com,https://www.propertyfinder.ae/en/broker/evoke-12145,"commercial_listings:2,total_properties:77",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
50185,HELIS INTERNATIONAL MORTGAGE BROKER L.L.C,,,,,,"Office -, Building -, Business Bay, -, Dubai, PO Box -",+971528003431,ceo@helisintl.com,https://www.propertyfinder.ae/en/broker/helis-international-mortgage-broker-l-l-c-v2-12854,"commercial_listings:2,total_properties:101",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
50195,CLK PROPERTIES L.L.C,,,,,,"Building 103-06, Deira, Al Marrar 2, Dubai,",+971508029300,gcelik@clkpropertiesuae.com,https://www.propertyfinder.ae/en/broker/clk-properties-l-l-c-12367,total_properties:1,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
50199,TTF Real Estate LLC,,,,,,"Office 205, 2nd Floor, Building Al Bedaia Building, Al Barsha, Al Barsha  1, Dubai,",+971504086868,sukaina@eim.ae,https://www.propertyfinder.ae/en/broker/ttf-real-estate-llc-11268,"commercial_listings:5,total_properties:67",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
50200,GOOD ENTRY REAL ESTATE L.L.C,,,,,,"Office ., Building ., Business Bay, ., Dubai,",+971585765425,info@goodentryre.com,https://www.propertyfinder.ae/en/broker/good-entry-real-estate-l-l-c-12634,total_properties:26,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
50218,VELOUR DEALS REAL ESTATE L.L.C,,,,,,"Office 0, Building 0, Business Bay, 0, Dubai, PO Box 0",+971585758174,,https://www.propertyfinder.ae/en/broker/velour-deals-real-estate-l-l-c-12692,total_properties:3,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
50268,GEMS TRENDING PROPERTIES L.L.C,,,,,,"Office office 214, Building al rostamani building, Deira, 0, Dubai, PO Box 0",+971555073386,,https://www.propertyfinder.ae/en/broker/gems-trending-properties-l-l-c-11477,"commercial_listings:4,total_properties:129",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
503,AL MASKAN REAL ESTATE (L.L.C.),,,,,,"Office Shop 5, Building Sharaf Building, Bur Dubai, ,, Dubai, PO Box ,",+97143522122,info@almaskan.com,https://www.propertyfinder.ae/en/broker/al-maskan-real-estate-l-l-c--48,total_properties:4,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
50319,AMICARA PROPERTIES L.L.C S.O.C,,,,,,"Office B2B Office, Building 1607, Business Bay, BB Street, Dubai, PO Box 000",+971505046939,alex@amicaraproperties.com,https://www.propertyfinder.ae/en/broker/amicara-properties-l-l-c-s-o-c-12196,total_properties:15,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
50323,REDWOOD GROVE REAL ESTATE L.L.C,,,,,,"Office G Floor, 112 UNBOX, Building API World Tower, Trade Centre, Sheikh Zayed Road, Dubai, PO Box 00000",+971504681570,clientcare@redwoodgrove.ae,https://www.propertyfinder.ae/en/broker/redwood-grove-real-estate-l-l-c-v2-13204,total_properties:13,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
50324,KIRIN NOVA REAL ESTATE L.L.C S.O.C,,,,,,"Office 1016, Building IT Plaza, Dubai Silicon Oasis, -, Dubai, PO Box -",+971501379095,partners@kirinnova.ae,https://www.propertyfinder.ae/en/broker/kirin-nova-real-estate-l-l-c-s-o-c-12596,"commercial_listings:6,total_properties:127",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
50347,NUVE Properties LLC,,,,,,"Office 510, Building na, Jebel Ali, Ibn Battuta Gate, Dubai, PO Box 0000",+971524011330,contact@nuveme.com,https://www.propertyfinder.ae/en/broker/nuve-properties-llc-11565,total_properties:81,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
50354,DAL LAS REAL ESTATE L.L.C S.O.C,,,,,,"Office Office 1724, Building Park Lane Tower, Business Bay, Dubai, PO Box -",+971505708182,info@dallasestate.ae,https://www.propertyfinder.ae/en/broker/dal-las-real-estate-l-l-c-s-o-c-v2-12925,total_properties:3,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
50367,BAIT AL AMAAN REAL ESTATE L.L.C S.O.C,,,,,,"Office ., Building Al Muteena Project 2, Deira, ., Dubai, PO Box .",+971508662982,,https://www.propertyfinder.ae/en/broker/bait-al-amaan-real-estate-l-l-c-s-o-c-12107,"commercial_listings:4,total_properties:27",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
50387,VAULTERS REAL ESTATE L.L.C,,,,,,"Office 102, Building Dubai investment building, Al Quoz, ., Dubai, PO Box .",+971555123171,gm@vaulters.ae,https://www.propertyfinder.ae/en/broker/vaulters-real-estate-l-l-c-12321,total_properties:9,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
50401,M H G REAL ESTATE L.L.C,,,,,,"Office Office 904, Building The Onyx Tower 1, The Greens, Sheikh Zayed Road, Dubai,",+971553888222,,https://www.propertyfinder.ae/en/broker/m-h-g-real-estate-l-l-c-11302,total_properties:79,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
50406,AVANTI LUXURY REAL ESTATE L.L.C S.O.C,,,,,,"Office Office: 1, Building DIB complex, Al Quoz, Al quoz 4, Dubai, PO Box -",+971528888247,piyush@rkglobals.com,https://www.propertyfinder.ae/en/broker/avanti-luxury-real-estate-l-l-c-s-o-c-v2-180072,total_properties:1,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
50411,ELEVEN AND CO INTERNATIONAL REALTY - LL - S.P.C,,,,,,,+971552351043,info@rootsofhomes.com,https://www.propertyfinder.ae/en/broker/eleven-and-co-international-realty-ll-s-p-c-11483,total_properties:18,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
50411,ELEVEN AND CO INTERNATIONAL REALTY L.L.C S.O.C,,,,,,"Office 185, Building IDS Group, Al Karama, ., Dubai,",+971552351043,liberate@elevenand.com,https://www.propertyfinder.ae/en/broker/eleven-and-co-international-realty-l-l-c-s-o-c-11318,total_properties:44,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
50416,COMPLETE PROPERTIES L.L.C S.O.C,,,,,,"Office -, Building -, Business Bay, -, Dubai, PO Box -",+971508470648,info@completeprops.com,https://www.propertyfinder.ae/en/broker/complete-properties-l-l-c-s-o-c-12458,total_properties:11,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
50422,WE MARK REAL ESTATE L.L.C,,,,,,"Office 615, Building Park Lane Tower, Business Bay, Marasi drive, Dubai, PO Box -",+971581904530,sukrant@wemark.ae,https://www.propertyfinder.ae/en/broker/we-mark-real-estate-l-l-c-v2-13009,total_properties:2,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
